Player,Moment_Tier,Position,mean,count
Davis Mills,COMMON,QB,20.43099460292984,1297
Davis Mills,LEGENDARY,QB,1200.0,1
Davis Mills,RARE,QB,44.9639175257732,194
Dawson Knox,COMMON,TE,6.9945054945054945,364
De'Vondre Campbell,COMMON,LB,19.325044404973358,1689
De'Vondre Campbell,RARE,LB,58.26171875,256
DeSean Jackson,RARE,WR,79.25373134328358,67
DeVante Parker,COMMON,WR,6.404191616766467,334
DeVante Parker,RARE,WR,31.948453608247423,291
DeVonta Smith,COMMON,WR,18.450622406639003,1205
DeVonta Smith,LEGENDARY,WR,695.7222222222222,18
DeVonta Smith,RARE,WR,74.31404958677686,121
Decobie Durant,COMMON,DB,8.772532188841202,466
Deebo Samuel,COMMON,WR,21.430478955007256,3445
Deebo Samuel,LEGENDARY,WR,1600.0,1
Deebo Samuel,RARE,WR,129.8978102189781,137
Demarcus Lawrence,RARE,DL,81.05494505494505,91
Demarcus Robinson,COMMON,WR,6.952023988005997,667
Demario Davis,RARE,LB,39.0,153
Denver Broncos,COMMON,Team,17.672447013487474,519
Denzel Perryman,COMMON,LB,6.139285714285714,280
Denzel Ward,COMMON,DB,8.163333333333334,300
Denzel Ward,RARE,DB,39.69736842105263,76
Derek Carr,COMMON,QB,18.430513595166165,662
Derek Carr,RARE,QB,53.625,64
Derrick Brooks,COMMON,LB,12.743964065131948,1781
Derrick Brooks,RARE,LB,138.33333333333334,6
Derrick Brown,COMMON,DL,6.340625,320
Derrick Gore,RARE,RB,53.64556962025316,79
Derrick Henry,COMMON,RB,27.284977064220183,1744
Derrick Henry,LEGENDARY,RB,766.6666666666666,3
Derwin James Jr.,COMMON,DB,10.858505564387917,629
Detroit Lions,COMMON,Team,8.04953560371517,323
Detroit Lions,RARE,Team,164.84615384615384,13
Devin Duvernay,RARE,WR,69.35576923076923,312
Devin McCourty,RARE,DB,45.9811320754717,53
Devin Singletary,COMMON,RB,6.602160216021602,1111
Devonta Freeman,COMMON,RB,6.172413793103448,261
Diontae Johnson,COMMON,WR,7.048543689320389,412
Diontae Johnson,RARE,WR,51.207692307692305,520
Donald Driver,COMMON,WR,6.390476190476191,210
Donald Driver,RARE,WR,37.65625,32
Donovan Peoples-Jones,COMMON,WR,6.476190476190476,357
Dont'a Hightower,RARE,LB,45.193548387096776,31
Drake London,COMMON,WR,19.167455061494795,1057
Dre' Bly,RARE,DB,47.311688311688314,154
Dre'Mont Jones,COMMON,DL,7.917922948073702,597
Drew Lock,COMMON,QB,6.034267912772585,321
Duron Harmon,COMMON,DB,5.949612403100775,258
Dyami Brown,COMMON,WR,13.11604938271605,1620
Elijah Mitchell,COMMON,RB,9.962395543175488,718
Elijah Mitchell,LEGENDARY,RB,721.25,4
Elijah Moore,COMMON,WR,7.73444976076555,418
Evan Engram,COMMON,TE,6.313432835820896,402
Evan McPherson,COMMON,K,11.717419354838709,775
Evan McPherson,LEGENDARY,K,1375.4285714285713,7
Ezekiel Elliott,RARE,RB,130.07407407407408,81
Fletcher Cox,RARE,DL,53.08837209302325,215
Foster Moreau,COMMON,TE,6.460750853242321,293
Foye Oluokun,COMMON,LB,8.138686131386862,411
Gabriel Davis,COMMON,WR,21.80566037735849,1590
Gardner Minshew II,COMMON,QB,6.783018867924528,424
Garrett Bradbury,RARE,OL,48.45,20
Garrett Wilson,COMMON,WR,16.08991008991009,1001
Geno Smith,COMMON,QB,11.1229802513465,2228
Geno Smith,RARE,QB,39.417910447761194,67
George Kittle,COMMON,TE,15.641715727502103,3567
George Kittle,LEGENDARY,TE,1142.5,2
George Kittle,RARE,TE,83.7258064516129,124
George Pickens,LEGENDARY,WR,922.9677419354839,31
Germaine Pratt,RARE,LB,40.48809523809524,168
Green Bay Packers,LEGENDARY,Team,2599.5,2
Green Bay Packers,RARE,Team,126.17948717948718,39
Greg Jennings,RARE,WR,37.35,40
Gregory Rousseau,COMMON,DL,13.981790591805765,659
Gregory Rousseau,LEGENDARY,DL,1033.1666666666667,6
Harrison Butker,COMMON,K,6.994350282485875,354
Hayden Hurst,COMMON,TE,9.05920205920206,777
Herman Moore,COMMON,WR,6.4088397790055245,181
Houston Texans,COMMON,Team,10.57002457002457,407
Hunter Henry,COMMON,TE,6.040650406504065,369
Hunter Renfrow,COMMON,WR,8.167857142857143,560
Hunter Renfrow,RARE,WR,39.73170731707317,41
Ihmir Smith-Marsette,COMMON,WR,6.764127764127764,407
Indianapolis Colts,COMMON,Team,15.946808510638299,376
Isaiah McKenzie,COMMON,WR,6.6674528301886795,424
J.C. Jackson,COMMON,DB,7.145516074450085,591
J.J. Watt,RARE,DL,70.41333333333333,75
Ja'Marr Chase,COMMON,WR,41.74101540216771,1753
Ja'Marr Chase,LEGENDARY,WR,4376.0,3
Ja'Marr Chase,RARE,WR,125.84,175
Jack Jones,COMMON,DB,8.64737793851718,553
Jacksonville Jaguars,LEGENDARY,Team,652.7333333333333,15
Jacksonville Jaguars,RARE,Team,137.47222222222223,72
Jacoby Brissett,COMMON,QB,6.300578034682081,1038
Jadeveon Clowney,COMMON,DL,6.515695067264574,223
Jaelan Phillips,RARE,LB,92.0,33
Jaire Alexander,COMMON,DB,10.899492385786802,985
Jakeem Grant Sr.,RARE,WR,36.91489361702128,47
Jakobi Meyers,COMMON,WR,6.985049833887043,602
Jakobi Meyers,RARE,WR,40.359375,64
Jalen Hurts,COMMON,QB,41.62999185004075,1227
Jalen Hurts,RARE,QB,143.8736842105263,95
Jalen Pitre,COMMON,DB,7.592592592592593,432
Jalen Ramsey,COMMON,DB,7.437994722955145,379
Jalen Ramsey,LEGENDARY,DB,1350.0,1
Jalen Ramsey,RARE,DB,69.83193277310924,119
Jalen Reagor,COMMON,WR,7.58893280632411,506
Jalen Reeves-Maybin,COMMON,LB,6.010752688172043,279
Jamaal Williams,COMMON,RB,6.497549019607843,816
Jamal Agnew,COMMON,WR,5.779359430604982,562
Jamal Agnew,RARE,WR,42.0,102
Jameis Winston,COMMON,QB,7.4353741496598635,588
Jameis Winston,RARE,QB,38.268595041322314,242
Jamel Dean,RARE,DB,52.98375451263538,554
James Conner,COMMON,RB,7.31456043956044,728
James Conner,LEGENDARY,RB,845.0,1
James Robinson,COMMON,RB,8.02367941712204,549
James Robinson,RARE,RB,38.636752136752136,234
James Washington,RARE,WR,46.872262773722625,274
Jared Cook,COMMON,TE,5.943060498220641,281
Jared Goff,RARE,QB,118.62903225806451,310
Jarvis Landry,COMMON,WR,5.989333333333334,375
Jarvis Landry,RARE,WR,46.90163934426229,305
Javon Walker,COMMON,WR,7.7974683544303796,395
Javonte Williams,COMMON,RB,16.3969571230982,723
Javonte Williams,LEGENDARY,RB,730.0,5
Javonte Williams,RARE,RB,59.01587301587302,63
Jaylen Waddle,COMMON,WR,21.705050505050504,495
Jaylen Waddle,RARE,WR,138.61818181818182,55
Jaylen Watson,RARE,DB,52.455598455598455,259
Jayron Kearse,RARE,DB,55.704819277108435,166
Jeffery Simmons,RARE,DL,55.29355608591885,419
Jelani Woods,COMMON,TE,6.918367346938775,588
Jerick McKinnon,COMMON,RB,7.425480769230769,416
Jerome Baker,COMMON,LB,7.585964912280701,285
Jerricho Cotchery,RARE,WR,36.65714285714286,35
Jerry Jeudy,COMMON,WR,10.28191834089436,1543
Jessie Bates III,COMMON,DB,6.315533980582524,206
Jimmie Ward,COMMON,DB,7.949066213921902,589
Jimmy Garoppolo,COMMON,QB,24.53713527851459,754
Jimmy Garoppolo,RARE,QB,48.98876404494382,267
Joe Burrow,COMMON,QB,35.35914332784184,2428
Joe Burrow,LEGENDARY,QB,2350.0,2
Joe Burrow,RARE,QB,150.40625,96
Joe Haden,RARE,DB,65.6923076923077,39
Joe Mixon,COMMON,RB,18.444686648501364,1835
Joe Mixon,LEGENDARY,RB,731.3333333333334,3
Joe Schobert,COMMON,LB,7.280575539568345,278
Joey Bosa,COMMON,DL,6.926829268292683,328
Joey Bosa,RARE,DL,96.45,40
Johnnie Morton,RARE,WR,46.98837209302326,172
Jonathan Taylor,COMMON,RB,23.7757225433526,865
Jonathan Taylor,RARE,RB,120.15384615384616,52
Jordan Love,COMMON,QB,7.323412698412699,504
Jordan Poyer,COMMON,DB,9.089430894308943,492
Jordan Willis,LEGENDARY,DL,665.0,3
Josh Allen,COMMON,QB,44.24693140794224,1385
Josh Allen,LEGENDARY,QB,3874.75,4
Josh Allen,RARE,LB,64.50847457627118,59
Josh Gordon,COMMON,WR,6.067796610169491,295
Josh Jacobs,COMMON,RB,13.306611570247934,2420
Josh Jacobs,RARE,RB,38.793577981651374,218
Josh Johnson,COMMON,QB,6.918032786885246,305
Josh Palmer,COMMON,WR,8.106643356643357,572
Josh Reynolds,COMMON,WR,6.318339100346021,289
Josiah Deguara,COMMON,TE,6.076086956521739,276
JuJu Smith-Schuster,COMMON,WR,8.539375928677563,673
Julian Love,COMMON,DB,7.162222222222222,450
Julio Jones,COMMON,WR,8.604081632653061,735
Julio Jones,LEGENDARY,WR,641.625,8
Justin Fields,COMMON,QB,20.997386759581882,1148
Justin Fields,RARE,QB,47.79087452471483,263
Justin Herbert,COMMON,QB,28.147262914417887,1297
Justin Herbert,LEGENDARY,QB,3624.75,4
Justin Herbert,RARE,QB,799.8070175438596,57
Justin Jefferson,COMMON,WR,52.42153284671533,1096
Justin Jefferson,LEGENDARY,WR,743.9166666666666,12
Justin Simmons,RARE,DB,46.07142857142857,56
Justin Tucker,RARE,K,168.22115384615384,104
K'Waun Williams,COMMON,DB,8.335324869305452,1339
K.J. Osborn,COMMON,WR,7.385026737967914,374
K.J. Osborn,RARE,WR,36.226890756302524,119
Ka'imi Fairbairn,COMMON,K,5.753205128205129,312
Kadarius Toney,COMMON,WR,10.132837407013815,941
Kaiir Elam,RARE,DB,55.265822784810126,79
Kam Chancellor,RARE,DB,44.20376175548589,319
Kamu Grugier-Hill,COMMON,LB,6.31864406779661,295
Kansas City Chiefs,COMMON,Team,12.88430583501006,994
Kansas City Chiefs,LEGENDARY,Team,1445.0,2
Kareem Hunt,COMMON,RB,7.711602209944751,905
Ke'Shawn Vaughn,RARE,RB,60.02312138728324,173
Keelan Cole,COMMON,WR,6.062717770034843,287
Keenan Allen,COMMON,WR,11.474093264248705,386
Keenan Allen,RARE,WR,62.08910891089109,101
Kendall Blanton,COMMON,TE,6.843416370106762,281
Kendrick Bourne,COMMON,WR,6.685314685314685,429
Kendrick Bourne,RARE,WR,36.80487804878049,41
Kenneth Gainwell,COMMON,RB,7.862433862433862,567
Kenny Golladay,COMMON,WR,6.091185410334346,329
Kenny Moore II,COMMON,DB,9.71837088388215,1154
Kenny Pickett,COMMON,QB,14.32967032967033,1547
Kevin Byard,RARE,DB,37.324786324786324,117
Kevin Williams,COMMON,DL,6.889867841409692,227
Keyshawn Johnson,COMMON,WR,9.213793103448277,1015
Khalil Herbert,COMMON,RB,16.751423149905122,1054
Khalil Herbert,RARE,RB,35.0188679245283,265
Khalil Mack,RARE,LB,102.68333333333334,60
Kirk Cousins,RARE,QB,85.21323529411765,136
Kwity Paye,COMMON,DL,11.400950871632329,631
Kyle Hamilton,COMMON,DB,7.794885455514119,1877
Kyle Pitts,COMMON,TE,14.377142857142857,350
Kyle Pitts,RARE,TE,96.97368421052632,76
Kyle Rudolph,COMMON,TE,6.468864468864469,273
Kyler Murray,COMMON,QB,9.430278884462151,2008
Kyler Murray,LEGENDARY,QB,994.5555555555555,9
Kyler Murray,RARE,QB,138.0421052631579,95
Lamar Jackson,COMMON,QB,57.743589743589745,2574
Lamar Jackson,LEGENDARY,QB,1459.904761904762,21
Lance Briggs,COMMON,LB,11.659217877094973,179
Lance Briggs,RARE,LB,39.44444444444444,63
Landon Collins,COMMON,DB,6.106728538283063,431
Lane Johnson,COMMON,OL,7.137203166226913,379
Laquon Treadwell,COMMON,WR,6.835125448028674,279
Larry Fitzgerald,COMMON,WR,8.247967479674797,738
Larry Fitzgerald,LEGENDARY,WR,666.6666666666666,3
Las Vegas Raiders,COMMON,Team,17.91089108910891,404
Las Vegas Raiders,RARE,Team,122.60606060606061,33
Latavius Murray,RARE,RB,87.10840108401084,369
Laveranues Coles,COMMON,WR,6.038216560509555,157
Laviska Shenault Jr.,COMMON,WR,6.3931523022432115,847
LeRoy Butler,COMMON,DB,8.135849056603774,265
LeRoy Butler,RARE,DB,39.130434782608695,23
Leighton Vander Esch,RARE,LB,61.488,250
Leonard Floyd,COMMON,LB,6.58203125,256
